"","Estacao","Data","Hora","Precipitacao","TempMaxima","TempMinima","Insolacao","UR_Media","Vel_Vent_Media"
"5594",83309,"08/04/1971",1200,25.9,NA,22.2,NA,NA,NA
"5595",83309,"09/04/1971",0,NA,32.6,NA,5,82.75,2.333333
"5596",83309,"09/04/1971",1200,0,NA,22.4,NA,NA,NA
"5597",83309,"10/04/1971",0,NA,33.5,NA,7,85.5,0.333333
"5598",83309,"10/04/1971",1200,30.2,NA,21.2,NA,NA,NA
"5599",83309,"11/04/1971",0,NA,33,NA,6,87.75,1.333333
"5600",83309,"11/04/1971",1200,38.2,NA,20.8,NA,NA,NA
"5601",83309,"12/04/1971",0,NA,34.3,NA,10,77.75,1.333333
"5602",83309,"12/04/1971",1200,1.8,NA,21.2,NA,NA,NA
"5603",83309,"13/04/1971",0,NA,32.3,NA,3.2,87.25,1.666667
"5604",83309,"13/04/1971",1200,32,NA,21,NA,NA,NA
"5605",83309,"14/04/1971",0,NA,34,NA,10.2,77.5,1
"5606",83309,"14/04/1971",1200,0,NA,21.5,NA,NA,NA
"5607",83309,"15/04/1971",0,NA,32.7,NA,7.1,85,2
"5608",83309,"15/04/1971",1200,0,NA,22,NA,NA,NA
"5609",83309,"16/04/1971",0,NA,34.2,NA,8.2,82.5,1.333333
"5610",83309,"16/04/1971",1200,0,NA,21.7,NA,NA,NA
"5611",83309,"17/04/1971",0,NA,28.3,NA,4,88.75,2.333333
"5612",83309,"17/04/1971",1200,20,NA,19,NA,NA,NA
"5613",83309,"18/04/1971",0,NA,31.5,NA,4.3,86.25,1
"5614",83309,"18/04/1971",1200,0,NA,20.6,NA,NA,NA
"5615",83309,"19/04/1971",0,NA,34,NA,6.5,83.75,0.666667
"5616",83309,"19/04/1971",1200,0,NA,21,NA,NA,NA
"5617",83309,"20/04/1971",0,NA,34.2,NA,4.3,84.25,1.333333
"5618",83309,"20/04/1971",1200,0,NA,22,NA,NA,NA
"5619",83309,"21/04/1971",0,NA,31.5,NA,4.6,84.75,1.666667
"5620",83309,"21/04/1971",1200,15,NA,20.5,NA,NA,NA
"5621",83309,"22/04/1971",0,NA,33.5,NA,8.3,84.5,1
"5622",83309,"22/04/1971",1200,0,NA,20.6,NA,NA,NA
"5623",83309,"23/04/1971",0,NA,25,NA,0,85.75,4.333333
"5624",83309,"23/04/1971",1200,0,NA,20.6,NA,NA,NA
"5625",83309,"24/04/1971",0,NA,22,NA,5.6,64.25,6.333333
"5626",83309,"24/04/1971",1200,0,NA,15.8,NA,NA,NA
"5627",83309,"25/04/1971",0,NA,24,NA,10.4,65.5,3.666667
"5628",83309,"25/04/1971",1200,0,NA,12.2,NA,NA,NA
"5629",83309,"26/04/1971",0,NA,28.6,NA,10,73.75,1
"5630",83309,"26/04/1971",1200,0,NA,11.6,NA,NA,NA
"5631",83309,"27/04/1971",0,NA,33.3,NA,10,72.75,0.666667
"5632",83309,"27/04/1971",1200,0,NA,14.8,NA,NA,NA
"5633",83309,"28/04/1971",0,NA,33.5,NA,8.9,75.25,0.333333
"5634",83309,"28/04/1971",1200,0,NA,19,NA,NA,NA
"5635",83309,"29/04/1971",0,NA,33.3,NA,8.1,82.75,1.666667
"5636",83309,"29/04/1971",1200,0,NA,19.9,NA,NA,NA
"5637",83309,"30/04/1971",0,NA,33.7,NA,8.4,77.25,0.666667
"5638",83309,"30/04/1971",1200,7.6,NA,20,NA,NA,NA
"5639",83309,"01/05/1971",0,NA,32.3,NA,4.6,81.25,1.666667
"5640",83309,"01/05/1971",1200,0,NA,20.4,NA,NA,NA
"5641",83309,"02/05/1971",0,NA,29,NA,5.2,89,1.333333
"5642",83309,"02/05/1971",1200,5.3,NA,21,NA,NA,NA
"5643",83309,"03/05/1971",0,NA,33.5,NA,5,84.5,1
"5644",83309,"03/05/1971",1200,49.6,NA,20.9,NA,NA,NA
"5645",83309,"04/05/1971",0,NA,31,NA,3.5,87,1
"5646",83309,"04/05/1971",1200,0,NA,20.8,NA,NA,NA
"5647",83309,"05/05/1971",0,NA,22.4,NA,0,89,4.333333
"5648",83309,"05/05/1971",1200,4.2,NA,16,NA,NA,NA
"5649",83309,"06/05/1971",0,NA,21.6,NA,0.9,88.5,2.333333
"5650",83309,"06/05/1971",1200,0,NA,13.7,NA,NA,NA
"5651",83309,"07/05/1971",0,NA,28,NA,6.2,83.75,1.666667
"5652",83309,"07/05/1971",1200,0,NA,15.7,NA,NA,NA
"5653",83309,"08/05/1971",0,NA,25,NA,0.5,83,2.333333
"5654",83309,"08/05/1971",1200,0,NA,18.9,NA,NA,NA
"5655",83309,"09/05/1971",0,NA,25.3,NA,0.6,85.5,3
"5656",83309,"09/05/1971",1200,0,NA,18.2,NA,NA,NA
"5657",83309,"10/05/1971",0,NA,29,NA,7.4,86,1.666667
"5658",83309,"10/05/1971",1200,0,NA,19.6,NA,NA,NA
"5659",83309,"11/05/1971",0,NA,32.5,NA,NA,84.75,1
"5660",83309,"11/05/1971",1200,0,NA,19.8,NA,NA,NA
"5661",83309,"12/05/1971",0,NA,34.5,NA,7.6,83,0.666667
"5662",83309,"12/05/1971",1200,0,NA,18.6,NA,NA,NA
"5663",83309,"13/05/1971",0,NA,33.4,NA,8.7,80.75,1.333333
"5664",83309,"13/05/1971",1200,0,NA,20.2,NA,NA,NA
"5665",83309,"14/05/1971",0,NA,33,NA,9.6,73,1.666667
"5666",83309,"14/05/1971",1200,0,NA,20.4,NA,NA,NA
"5667",83309,"15/05/1971",0,NA,32.5,NA,8.9,71,2.333333
"5668",83309,"15/05/1971",1200,0,NA,19.4,NA,NA,NA
"5669",83309,"16/05/1971",0,NA,31.7,NA,2,77.5,2.333333
"5670",83309,"16/05/1971",1200,0,NA,18.8,NA,NA,NA
"5671",83309,"17/05/1971",0,NA,30.3,NA,2.5,86,1
"5672",83309,"17/05/1971",1200,0,NA,21.2,NA,NA,NA
"5673",83309,"18/05/1971",0,NA,31.6,NA,2.9,86.75,2
"5674",83309,"18/05/1971",1200,1.7,NA,19,NA,NA,NA
"5675",83309,"19/05/1971",0,NA,32.5,NA,6.2,82.5,0.666667
"5676",83309,"19/05/1971",1200,2.7,NA,20.9,NA,NA,NA
"5677",83309,"20/05/1971",0,NA,34.3,NA,8.7,79,1
"5678",83309,"20/05/1971",1200,0,NA,19.7,NA,NA,NA
"5679",83309,"21/05/1971",0,NA,33.6,NA,9.2,78.25,1.333333
"5680",83309,"21/05/1971",1200,0,NA,19,NA,NA,NA
"5681",83309,"22/05/1971",0,NA,33.2,NA,9.8,76.75,1.666667
"5682",83309,"22/05/1971",1200,0,NA,20.7,NA,NA,NA
"5683",83309,"23/05/1971",0,NA,32.7,NA,9.4,73.5,2
"5684",83309,"23/05/1971",1200,0,NA,20.6,NA,NA,NA
"5685",83309,"24/05/1971",0,NA,32,NA,6.1,79.5,1.333333
"5686",83309,"24/05/1971",1200,3.5,NA,21.4,NA,NA,NA
"5687",83309,"25/05/1971",0,NA,32.5,NA,7.4,83.75,1.666667
"5688",83309,"25/05/1971",1200,0,NA,20.7,NA,NA,NA
"5689",83309,"26/05/1971",0,NA,30.2,NA,2.2,92.5,1.666667
"5690",83309,"26/05/1971",1200,1.7,NA,21,NA,NA,NA
"5691",83309,"27/05/1971",0,NA,21.6,NA,0,88,3.666667
"5692",83309,"27/05/1971",1200,3.5,NA,18,NA,NA,NA
"5693",83309,"28/05/1971",0,NA,23,NA,1.5,83.5,3.666667
"5694",83309,"28/05/1971",1200,0,NA,16,NA,NA,NA
"5695",83309,"29/05/1971",0,NA,22.8,NA,0.9,90.5,2
"5696",83309,"29/05/1971",1200,0,NA,17.7,NA,NA,NA
"5697",83309,"30/05/1971",0,NA,30,NA,9.7,83.5,1
"5698",83309,"30/05/1971",1200,0,NA,13.8,NA,NA,NA
"5699",83309,"31/05/1971",0,NA,31.7,NA,8.5,81.75,0.666667
"5700",83309,"31/05/1971",1200,0,NA,15.6,NA,NA,NA
"5701",83309,"01/06/1971",0,NA,32.3,NA,9.6,76.75,0.333333
"5702",83309,"01/06/1971",1200,0,NA,17,NA,NA,NA
"5703",83309,"02/06/1971",0,NA,33.2,NA,9,71.5,1.666667
"5704",83309,"02/06/1971",1200,0,NA,18.2,NA,NA,NA
"5705",83309,"03/06/1971",0,NA,32,NA,9.6,70.25,1.333333
"5706",83309,"03/06/1971",1200,0,NA,16.3,NA,NA,NA
"5707",83309,"04/06/1971",0,NA,31.9,NA,9.6,75.5,1.666667
"5708",83309,"04/06/1971",1200,0,NA,14.8,NA,NA,NA
"5709",83309,"05/06/1971",0,NA,33,NA,8.2,75,1.666667
"5710",83309,"05/06/1971",1200,0,NA,15,NA,NA,NA
"5711",83309,"06/06/1971",0,NA,23,NA,2.6,83.25,3.666667
"5712",83309,"06/06/1971",1200,0,NA,16.8,NA,NA,NA
"5713",83309,"07/06/1971",0,NA,20.5,NA,0.7,88.25,3
"5714",83309,"07/06/1971",1200,0,NA,14.6,NA,NA,NA
"5715",83309,"08/06/1971",0,NA,23.5,NA,0.1,86,3
"5716",83309,"08/06/1971",1200,0,NA,15,NA,NA,NA
"5717",83309,"09/06/1971",0,NA,24.7,NA,2.4,84.75,2
"5718",83309,"09/06/1971",1200,0,NA,15,NA,NA,NA
"5719",83309,"10/06/1971",0,NA,22.5,NA,0.3,86.75,3.666667
"5720",83309,"10/06/1971",1200,0,NA,16,NA,NA,NA
"5721",83309,"11/06/1971",0,NA,20.5,NA,0,77.75,3.666667
"5722",83309,"11/06/1971",1200,0,NA,13.8,NA,NA,NA
"5723",83309,"12/06/1971",0,NA,21,NA,2.5,74.25,4.333333
"5724",83309,"12/06/1971",1200,0,NA,13.6,NA,NA,NA
"5725",83309,"13/06/1971",0,NA,28.3,NA,4.2,75,1
"5726",83309,"13/06/1971",1200,0,NA,13.4,NA,NA,NA
"5727",83309,"14/06/1971",0,NA,31.5,NA,8.7,77.5,1.333333
"5728",83309,"14/06/1971",1200,0,NA,12.9,NA,NA,NA
"5729",83309,"15/06/1971",0,NA,33.3,NA,9.4,78.25,1.666667
"5730",83309,"15/06/1971",1200,0,NA,18,NA,NA,NA
"5731",83309,"16/06/1971",0,NA,31.7,NA,8.4,80,1.333333
"5732",83309,"16/06/1971",1200,0,NA,17.8,NA,NA,NA
"5733",83309,"17/06/1971",0,NA,33,NA,9.1,77.25,1.333333
"5734",83309,"17/06/1971",1200,0,NA,17,NA,NA,NA
"5735",83309,"18/06/1971",0,NA,33.6,NA,8.9,73.25,1.666667
"5736",83309,"18/06/1971",1200,0,NA,19,NA,NA,NA
"5737",83309,"19/06/1971",0,NA,33.3,NA,9.2,74,1.666667
"5738",83309,"19/06/1971",1200,0,NA,18.8,NA,NA,NA
"5739",83309,"20/06/1971",0,NA,33.7,NA,9.4,71.75,1
"5740",83309,"20/06/1971",1200,0,NA,19.5,NA,NA,NA
"5741",83309,"21/06/1971",0,NA,34.2,NA,9.6,72.25,1
"5742",83309,"21/06/1971",1200,0,NA,17.1,NA,NA,NA
"5743",83309,"22/06/1971",0,NA,32.8,NA,9.3,76.75,0.666667
"5744",83309,"22/06/1971",1200,0,NA,17.5,NA,NA,NA
"5745",83309,"23/06/1971",0,NA,29.5,NA,8.9,77,2.333333
"5746",83309,"23/06/1971",1200,0,NA,18.7,NA,NA,NA
"5747",83309,"24/06/1971",0,NA,31.5,NA,7.5,81.75,1.333333
"5748",83309,"24/06/1971",1200,0,NA,17.5,NA,NA,NA
"5749",83309,"25/06/1971",0,NA,34.2,NA,9.3,71.25,2.333333
"5750",83309,"25/06/1971",1200,0,NA,17.5,NA,NA,NA
"5751",83309,"26/06/1971",0,NA,33.5,NA,9.3,70.5,2
"5752",83309,"26/06/1971",1200,0,NA,17.8,NA,NA,NA
"5753",83309,"27/06/1971",0,NA,33.3,NA,9.5,62,3.333333
"5754",83309,"27/06/1971",1200,0,NA,18.7,NA,NA,NA
"5755",83309,"28/06/1971",0,NA,32.7,NA,9.3,64.75,2.333333
"5756",83309,"28/06/1971",1200,0,NA,17.8,NA,NA,NA
"5757",83309,"29/06/1971",0,NA,33.5,NA,9,69.5,2
"5758",83309,"29/06/1971",1200,0,NA,16.7,NA,NA,NA
"5759",83309,"30/06/1971",0,NA,33.4,NA,8.9,66,2.333333
"5760",83309,"30/06/1971",1200,0,NA,19,NA,NA,NA
"5761",83309,"01/07/1971",0,NA,32.6,NA,3.8,87,1.333333
"5762",83309,"01/07/1971",1200,0,NA,18.7,NA,NA,NA
"5763",83309,"02/07/1971",0,NA,27,NA,1.7,88.25,1
"5764",83309,"02/07/1971",1200,12.7,NA,19,NA,NA,NA
"5765",83309,"03/07/1971",0,NA,32.7,NA,8.3,71.5,1.666667
"5766",83309,"03/07/1971",1200,0,NA,16.5,NA,NA,NA
"5767",83309,"04/07/1971",0,NA,27.7,NA,2.2,85,2.666667
"5768",83309,"04/07/1971",1200,0,NA,16,NA,NA,NA
"5769",83309,"05/07/1971",0,NA,24,NA,2.2,65.25,1.333333
"5770",83309,"05/07/1971",1200,0,NA,13.4,NA,NA,NA
"5771",83309,"06/07/1971",0,NA,27.8,NA,5.8,82,1
"5772",83309,"06/07/1971",1200,0,NA,12.4,NA,NA,NA
"5773",83309,"07/07/1971",0,NA,31.7,NA,9.1,74.5,1
"5774",83309,"07/07/1971",1200,0,NA,14.8,NA,NA,NA
"5775",83309,"08/07/1971",0,NA,34.3,NA,9.5,72.25,1.333333
"5776",83309,"08/07/1971",1200,0,NA,14.2,NA,NA,NA
"5777",83309,"09/07/1971",0,NA,34.5,NA,9.6,67.25,1.333333
"5778",83309,"09/07/1971",1200,0,NA,15.5,NA,NA,NA
"5779",83309,"10/07/1971",0,NA,34,NA,8.5,66,2
"5780",83309,"10/07/1971",1200,0,NA,18,NA,NA,NA
"5781",83309,"11/07/1971",0,NA,33.4,NA,9.8,61.25,2.333333
"5782",83309,"11/07/1971",1200,0,NA,18,NA,NA,NA
"5783",83309,"12/07/1971",0,NA,33,NA,9.8,61.25,3
"5784",83309,"12/07/1971",1200,0,NA,17.5,NA,NA,NA
"5785",83309,"13/07/1971",0,NA,32.7,NA,9.2,68.25,2.333333
"5786",83309,"13/07/1971",1200,0,NA,14.9,NA,NA,NA
"5787",83309,"14/07/1971",0,NA,32,NA,9.7,67,1.333333
"5788",83309,"14/07/1971",1200,0,NA,14.4,NA,NA,NA
"5789",83309,"15/07/1971",0,NA,32.5,NA,9.6,68,1
"5790",83309,"15/07/1971",1200,0,NA,15.4,NA,NA,NA
"5791",83309,"16/07/1971",0,NA,33.3,NA,9.4,66.25,1
"5792",83309,"16/07/1971",1200,0,NA,13.4,NA,NA,NA
"5793",83309,"17/07/1971",0,NA,33.5,NA,9.8,62.25,1.333333
"5794",83309,"17/07/1971",1200,0,NA,13.6,NA,NA,NA
"5795",83309,"18/07/1971",0,NA,34.4,NA,9.9,62,1.666667
"5796",83309,"18/07/1971",1200,0,NA,14.6,NA,NA,NA
"5797",83309,"19/07/1971",0,NA,33.4,NA,9,66.75,1.333333
"5798",83309,"19/07/1971",1200,0,NA,16,NA,NA,NA
"5799",83309,"20/07/1971",0,NA,33.1,NA,8.1,68,0.666667
"5800",83309,"20/07/1971",1200,0,NA,17.2,NA,NA,NA
"5801",83309,"21/07/1971",0,NA,34.3,NA,9.7,65,1.666667
"5802",83309,"21/07/1971",1200,0,NA,17,NA,NA,NA
"5803",83309,"22/07/1971",0,NA,34,NA,8.8,60.25,0.666667
"5804",83309,"22/07/1971",1200,0,NA,18.6,NA,NA,NA
"5805",83309,"23/07/1971",0,NA,33.3,NA,8.9,60,1.333333
"5806",83309,"23/07/1971",1200,0,NA,14.9,NA,NA,NA
"5807",83309,"24/07/1971",0,NA,34.7,NA,9.5,61.75,0.666667
"5808",83309,"24/07/1971",1200,0,NA,14.6,NA,NA,NA
"5809",83309,"25/07/1971",0,NA,34.5,NA,7.4,64,2.333333
"5810",83309,"25/07/1971",1200,0,NA,16.8,NA,NA,NA
"5811",83309,"26/07/1971",0,NA,33.4,NA,5.3,80.25,0.666667
"5812",83309,"26/07/1971",1200,0,NA,18.7,NA,NA,NA
"5813",83309,"27/07/1971",0,NA,32.2,NA,6.4,82.25,1.333333
"5814",83309,"27/07/1971",1200,23.7,NA,18.8,NA,NA,NA
"5815",83309,"28/07/1971",0,NA,33,NA,8.7,69.75,1.666667
"5816",83309,"28/07/1971",1200,5,NA,19.4,NA,NA,NA
"5817",83309,"29/07/1971",0,NA,29,NA,0.8,82.25,0.666667
"5818",83309,"29/07/1971",1200,0.5,NA,21.3,NA,NA,NA
"5819",83309,"30/07/1971",0,NA,32.3,NA,5.4,86,2
"5820",83309,"30/07/1971",1200,0,NA,18.2,NA,NA,NA
"5821",83309,"31/07/1971",0,NA,32.1,NA,9.2,78,1.333333
"5822",83309,"31/07/1971",1200,1,NA,14.8,NA,NA,NA
"5823",83309,"01/08/1971",0,NA,33.5,NA,8,72.25,0.666667
"5824",83309,"01/08/1971",1200,0,NA,17,NA,NA,NA
"5825",83309,"02/08/1971",0,NA,33.8,NA,9.8,67.5,1
"5826",83309,"02/08/1971",1200,0,NA,18.3,NA,NA,NA
"5827",83309,"03/08/1971",0,NA,35,NA,10.1,66.75,1.333333
"5828",83309,"03/08/1971",1200,0,NA,17.8,NA,NA,NA
"5829",83309,"04/08/1971",0,NA,35.2,NA,9.9,64.5,1
"5830",83309,"04/08/1971",1200,0,NA,20.6,NA,NA,NA
"5831",83309,"05/08/1971",0,NA,35.4,NA,5.7,71,1.666667
"5832",83309,"05/08/1971",1200,0,NA,20.6,NA,NA,NA
"5833",83309,"06/08/1971",0,NA,35.3,NA,9.8,66,1
"5834",83309,"06/08/1971",1200,0,NA,19.6,NA,NA,NA
"5835",83309,"07/08/1971",0,NA,35.5,NA,7.7,70.75,0.666667
"5836",83309,"07/08/1971",1200,0,NA,18.2,NA,NA,NA
"5837",83309,"08/08/1971",0,NA,35.5,NA,9.3,62.25,1.333333
"5838",83309,"08/08/1971",1200,0,NA,17.4,NA,NA,NA
"5839",83309,"09/08/1971",0,NA,35.7,NA,9.4,61,0.666667
"5840",83309,"09/08/1971",1200,0,NA,17,NA,NA,NA
"5841",83309,"10/08/1971",0,NA,35.3,NA,9.1,65,0.666667
"5842",83309,"10/08/1971",1200,0,NA,16,NA,NA,NA
"5843",83309,"11/08/1971",0,NA,35.5,NA,8.2,57.5,3
"5844",83309,"11/08/1971",1200,0,NA,17.3,NA,NA,NA
"5845",83309,"12/08/1971",0,NA,35.2,NA,6.7,50.25,1.666667
"5846",83309,"12/08/1971",1200,0,NA,18,NA,NA,NA
"5847",83309,"13/08/1971",0,NA,36.2,NA,8.1,53.75,5.666667
"5848",83309,"13/08/1971",1200,0,NA,15.3,NA,NA,NA
"5849",83309,"14/08/1971",0,NA,24.5,NA,8,61.5,4.333333
"5850",83309,"14/08/1971",1200,0,NA,13.7,NA,NA,NA
"5851",83309,"15/08/1971",0,NA,29.2,NA,9.9,56.25,3
"5852",83309,"15/08/1971",1200,0,NA,11.4,NA,NA,NA
"5853",83309,"16/08/1971",0,NA,34,NA,10.1,56.5,0.333333
"5854",83309,"16/08/1971",1200,0,NA,11.2,NA,NA,NA
"5855",83309,"17/08/1971",0,NA,34.7,NA,8.8,56,2
"5856",83309,"17/08/1971",1200,0,NA,12.7,NA,NA,NA
"5857",83309,"18/08/1971",0,NA,35.6,NA,9.4,51.25,1.666667
"5858",83309,"18/08/1971",1200,0,NA,17.8,NA,NA,NA
"5859",83309,"19/08/1971",0,NA,36.5,NA,9.1,49.25,3
"5860",83309,"19/08/1971",1200,0,NA,19,NA,NA,NA
"5861",83309,"20/08/1971",0,NA,35.4,NA,9.5,51.25,3
"5862",83309,"20/08/1971",1200,0,NA,19.9,NA,NA,NA
"5863",83309,"21/08/1971",0,NA,35,NA,10,52,1.666667
"5864",83309,"21/08/1971",1200,0,NA,19.8,NA,NA,NA
"5865",83309,"22/08/1971",0,NA,36.3,NA,9.8,52,2
"5866",83309,"22/08/1971",1200,0,NA,19,NA,NA,NA
"5867",83309,"23/08/1971",0,NA,35.3,NA,9.4,50.25,2
"5868",83309,"23/08/1971",1200,0,NA,18.1,NA,NA,NA
"5869",83309,"24/08/1971",0,NA,30,NA,6.5,61,4.333333
"5870",83309,"24/08/1971",1200,0,NA,15.8,NA,NA,NA
"5871",83309,"25/08/1971",0,NA,22.8,NA,4.4,73,3
"5872",83309,"25/08/1971",1200,0,NA,16,NA,NA,NA
"5873",83309,"26/08/1971",0,NA,28.8,NA,5.4,74.75,0.666667
"5874",83309,"26/08/1971",1200,0,NA,12.6,NA,NA,NA
"5875",83309,"27/08/1971",0,NA,35.2,NA,7.8,63,1
"5876",83309,"27/08/1971",1200,0,NA,14.8,NA,NA,NA
"5877",83309,"28/08/1971",0,NA,35.7,NA,5.2,58.5,1.333333
"5878",83309,"28/08/1971",1200,0,NA,20.8,NA,NA,NA
"5879",83309,"29/08/1971",0,NA,35.5,NA,3.5,58,1.333333
"5880",83309,"29/08/1971",1200,0,NA,18.6,NA,NA,NA
"5881",83309,"30/08/1971",0,NA,35,NA,1.9,58.25,1.333333
"5882",83309,"30/08/1971",1200,0,NA,18.2,NA,NA,NA
"5883",83309,"31/08/1971",0,NA,34.5,NA,2.7,57.75,2
"5884",83309,"31/08/1971",1200,0,NA,20.4,NA,NA,NA
"5885",83309,"01/09/1971",0,NA,31.8,NA,0.3,70,2.333333
"5886",83309,"01/09/1971",1200,0,NA,19,NA,NA,NA
"5887",83309,"02/09/1971",0,NA,35,NA,6.2,61,2
"5888",83309,"02/09/1971",1200,0,NA,16.2,NA,NA,NA
"5889",83309,"03/09/1971",0,NA,35.7,NA,5,58.25,1
"5890",83309,"03/09/1971",1200,0,NA,19,NA,NA,NA
"5891",83309,"04/09/1971",0,NA,34.8,NA,4.1,58.75,2
"5892",83309,"04/09/1971",1200,0,NA,20,NA,NA,NA
"5893",83309,"05/09/1971",0,NA,34.7,NA,7.2,62.75,2.333333
"5894",83309,"05/09/1971",1200,0,NA,19.7,NA,NA,NA
"5895",83309,"06/09/1971",0,NA,37.3,NA,8.6,56.5,1
"5896",83309,"06/09/1971",1200,0,NA,18.6,NA,NA,NA
"5897",83309,"07/09/1971",0,NA,31,NA,4.3,72.5,3.666667
"5898",83309,"07/09/1971",1200,0,NA,22.8,NA,NA,NA
"5899",83309,"08/09/1971",0,NA,31.2,NA,2.3,66,1.666667
"5900",83309,"08/09/1971",1200,0,NA,20.4,NA,NA,NA
"5901",83309,"09/09/1971",0,NA,34.5,NA,6,65,2
"5902",83309,"09/09/1971",1200,0,NA,19.8,NA,NA,NA
"5903",83309,"10/09/1971",0,NA,34.9,NA,2.3,79.75,2
"5904",83309,"10/09/1971",1200,0,NA,21.2,NA,NA,NA
"5905",83309,"11/09/1971",0,NA,35.5,NA,6.3,64.75,1.333333
"5906",83309,"11/09/1971",1200,26.7,NA,20.4,NA,NA,NA
"5907",83309,"12/09/1971",0,NA,31.5,NA,4.6,68.75,1.666667
"5908",83309,"12/09/1971",1200,0,NA,21.2,NA,NA,NA
"5909",83309,"13/09/1971",0,NA,34.7,NA,7,69.25,1.666667
"5910",83309,"13/09/1971",1200,0,NA,20,NA,NA,NA
"5911",83309,"14/09/1971",0,NA,35.9,NA,6.3,65.25,1.333333
"5912",83309,"14/09/1971",1200,0,NA,21.6,NA,NA,NA
"5913",83309,"15/09/1971",0,NA,35.3,NA,5.1,64.5,0.333333
"5914",83309,"15/09/1971",1200,1.6,NA,21.6,NA,NA,NA
"5915",83309,"16/09/1971",0,NA,36,NA,7.9,58.5,1.666667
"5916",83309,"16/09/1971",1200,0,NA,23,NA,NA,NA
"5917",83309,"17/09/1971",0,NA,36.7,NA,8,56,1.333333
"5918",83309,"17/09/1971",1200,0,NA,20.8,NA,NA,NA
"5919",83309,"18/09/1971",0,NA,36.4,NA,7.2,49,2.333333
"5920",83309,"18/09/1971",1200,0,NA,20.8,NA,NA,NA
"5921",83309,"19/09/1971",0,NA,37.1,NA,6.9,49,1.666667
"5922",83309,"19/09/1971",1200,0,NA,20.2,NA,NA,NA
"5923",83309,"20/09/1971",0,NA,37.3,NA,6,55.25,2.333333
"5924",83309,"20/09/1971",1200,0,NA,17.7,NA,NA,NA
"5925",83309,"21/09/1971",0,NA,37.2,NA,8.5,55.5,1.666667
"5926",83309,"21/09/1971",1200,0,NA,21.6,NA,NA,NA
"5927",83309,"22/09/1971",0,NA,35.5,NA,6.5,57,4.333333
"5928",83309,"22/09/1971",1200,0,NA,22.2,NA,NA,NA
"5929",83309,"23/09/1971",0,NA,35.5,NA,5.9,67.5,1
"5930",83309,"23/09/1971",1200,7.4,NA,21.6,NA,NA,NA
"5931",83309,"24/09/1971",0,NA,36,NA,5.9,65.5,1.666667
"5932",83309,"24/09/1971",1200,0,NA,20.6,NA,NA,NA
"5933",83309,"25/09/1971",0,NA,36.5,NA,6.1,63.5,3.666667
"5934",83309,"25/09/1971",1200,4.8,NA,21.2,NA,NA,NA
"5935",83309,"26/09/1971",0,NA,35,NA,5.6,68.75,2.333333
"5936",83309,"26/09/1971",1200,0,NA,22.2,NA,NA,NA
"5937",83309,"27/09/1971",0,NA,27,NA,0,91.5,1.666667
"5938",83309,"27/09/1971",1200,1.8,NA,20.6,NA,NA,NA
"5939",83309,"28/09/1971",0,NA,32.7,NA,5.8,71.25,1.666667
"5940",83309,"28/09/1971",1200,3.7,NA,19.4,NA,NA,NA
"5941",83309,"29/09/1971",0,NA,35.2,NA,6.2,63.75,1.666667
"5942",83309,"29/09/1971",1200,0,NA,20.2,NA,NA,NA
"5943",83309,"30/09/1971",0,NA,34.9,NA,3.7,71,3
"5944",83309,"30/09/1971",1200,0,NA,21.8,NA,NA,NA
"5945",83309,"01/10/1971",0,NA,29,NA,0.5,81.75,1.333333
"5946",83309,"01/10/1971",1200,54.4,NA,20.6,NA,NA,NA
"5947",83309,"02/10/1971",0,NA,31.5,NA,3.5,83.75,2.333333
"5948",83309,"02/10/1971",1200,0,NA,20.8,NA,NA,NA
"5949",83309,"03/10/1971",0,NA,35,NA,7.4,72.75,2.333333
"5950",83309,"03/10/1971",1200,0,NA,20.6,NA,NA,NA
"5951",83309,"04/10/1971",0,NA,36.3,NA,9.4,65.5,1.333333
"5952",83309,"04/10/1971",1200,0,NA,20.4,NA,NA,NA
"5953",83309,"05/10/1971",0,NA,26.4,NA,0,86,4.333333
"5954",83309,"05/10/1971",1200,13.2,NA,19,NA,NA,NA
"5955",83309,"06/10/1971",0,NA,30.5,NA,6.2,78.25,2.666667
"5956",83309,"06/10/1971",1200,0,NA,17.7,NA,NA,NA
"5957",83309,"07/10/1971",0,NA,34,NA,5.9,77,1
"5958",83309,"07/10/1971",1200,0,NA,19.2,NA,NA,NA
"5959",83309,"08/10/1971",0,NA,32,NA,5,70.75,2.333333
"5960",83309,"08/10/1971",1200,0,NA,21.9,NA,NA,NA
"5961",83309,"09/10/1971",0,NA,29.5,NA,2.5,84.5,2.666667
"5962",83309,"09/10/1971",1200,49.2,NA,21.4,NA,NA,NA
"5963",83309,"10/10/1971",0,NA,31.5,NA,3.5,83.75,1.666667
"5964",83309,"10/10/1971",1200,0,NA,20.7,NA,NA,NA
"5965",83309,"11/10/1971",0,NA,33.5,NA,6.7,82,0.666667
"5966",83309,"11/10/1971",1200,3,NA,21.2,NA,NA,NA
"5967",83309,"12/10/1971",0,NA,25.4,NA,0,94,3.666667
"5968",83309,"12/10/1971",1200,8.2,NA,18.4,NA,NA,NA
"5969",83309,"13/10/1971",0,NA,25.6,NA,1.8,75,2.333333
"5970",83309,"13/10/1971",1200,2.6,NA,15.6,NA,NA,NA
"5971",83309,"14/10/1971",0,NA,32.3,NA,9.9,72.75,1.666667
