"","Estacao","Data","Hora","Precipitacao","TempMaxima","TempMinima","Insolacao","Evaporacao_Piche","Temp_Comp_Media","UR_Media","Vel_Vent_Media","NA"
"296",83309,"29/05/1961",0,NA,31.3,NA,NA,4.2,22.08,75,1.333333,NA
"297",83309,"29/05/1961",1200,0,NA,15.4,NA,NA,NA,NA,NA,NA
"298",83309,"30/05/1961",0,NA,33,NA,NA,4,24.78,74.75,0.666667,NA
"299",83309,"30/05/1961",1200,0,NA,19.5,NA,NA,NA,NA,NA,NA
"300",83309,"31/05/1961",0,NA,32.1,NA,NA,3.7,25.66,78.75,1,NA
"301",83309,"31/05/1961",1200,0,NA,21.4,NA,NA,NA,NA,NA,NA
"302",83309,"01/06/1961",0,NA,32.9,NA,NA,4,25.12,77,1,NA
"303",83309,"01/06/1961",1200,0,NA,20.7,NA,NA,NA,NA,NA,NA
"304",83309,"02/06/1961",0,NA,31.8,NA,NA,3.6,23.8,75.75,1.666667,NA
"305",83309,"02/06/1961",1200,1.8,NA,19.6,NA,NA,NA,NA,NA,NA
"306",83309,"03/06/1961",0,NA,32,NA,NA,4.2,24.36,74,2.666667,NA
"307",83309,"03/06/1961",1200,0,NA,19,NA,NA,NA,NA,NA,NA
"308",83309,"04/06/1961",0,NA,32.1,NA,NA,3.7,24.58,75,2,NA
"309",83309,"04/06/1961",1200,0,NA,20.5,NA,NA,NA,NA,NA,NA
"310",83309,"05/06/1961",0,NA,33.2,NA,NA,4.5,24.84,72,1.333333,NA
"311",83309,"05/06/1961",1200,0,NA,19.9,NA,NA,NA,NA,NA,NA
"312",83309,"06/06/1961",0,NA,33.2,NA,NA,4.9,24.62,73.75,1.666667,NA
"313",83309,"06/06/1961",1200,0,NA,18.9,NA,NA,NA,NA,NA,NA
"314",83309,"07/06/1961",0,NA,32.4,NA,NA,4.7,24.1,72.25,1.666667,NA
"315",83309,"07/06/1961",1200,0,NA,20,NA,NA,NA,NA,NA,NA
"316",83309,"08/06/1961",0,NA,31.9,NA,NA,5.6,23.56,71.5,1,NA
"317",83309,"08/06/1961",1200,0,NA,19.2,NA,NA,NA,NA,NA,NA
"318",83309,"09/06/1961",0,NA,32.4,NA,NA,6,24.1,65.75,1.333333,NA
"319",83309,"09/06/1961",1200,0,NA,18.5,NA,NA,NA,NA,NA,NA
"320",83309,"10/06/1961",0,NA,32.6,NA,NA,6.2,24.38,66.5,1,NA
"321",83309,"10/06/1961",1200,0,NA,19.7,NA,NA,NA,NA,NA,NA
"322",83309,"11/06/1961",0,NA,23.4,NA,NA,5.2,18.14,81.5,3,NA
"323",83309,"11/06/1961",1200,0,NA,16.1,NA,NA,NA,NA,NA,NA
"324",83309,"12/06/1961",0,NA,22.6,NA,NA,2.6,16.9,81.25,2.333333,NA
"325",83309,"12/06/1961",1200,0,NA,14.1,NA,NA,NA,NA,NA,NA
"326",83309,"13/06/1961",0,NA,22.6,NA,NA,2.7,16.78,80.5,3,NA
"327",83309,"13/06/1961",1200,0,NA,14.1,NA,NA,NA,NA,NA,NA
"328",83309,"14/06/1961",0,NA,19.6,NA,NA,2.2,14.66,85,2.333333,NA
"329",83309,"14/06/1961",1200,0.5,NA,13.1,NA,NA,NA,NA,NA,NA
"330",83309,"15/06/1961",0,NA,18,NA,NA,2,13.8,84,3,NA
"331",83309,"15/06/1961",1200,0.4,NA,11.1,NA,NA,NA,NA,NA,NA
"332",83309,"16/06/1961",0,NA,20,NA,NA,2.3,14.92,78.25,3,NA
"333",83309,"16/06/1961",1200,0,NA,11.6,NA,NA,NA,NA,NA,NA
"334",83309,"17/06/1961",0,NA,26.6,NA,NA,2.6,17.8,78,0.666667,NA
"335",83309,"17/06/1961",1200,0,NA,14.2,NA,NA,NA,NA,NA,NA
"336",83309,"18/06/1961",0,NA,32.6,NA,NA,2.7,21.6,65.5,0.666667,NA
"337",83309,"18/06/1961",1200,0,NA,12.7,NA,NA,NA,NA,NA,NA
"338",83309,"19/06/1961",0,NA,32.7,NA,NA,3.5,23.38,69,1,NA
"339",83309,"19/06/1961",1200,0,NA,16.6,NA,NA,NA,NA,NA,NA
"340",83309,"20/06/1961",0,NA,32.4,NA,NA,6.4,23.04,66,0.666667,NA
"341",83309,"20/06/1961",1200,0,NA,18,NA,NA,NA,NA,NA,NA
"342",83309,"21/06/1961",0,NA,31.4,NA,NA,5.7,21.62,73.75,0,NA
"343",83309,"21/06/1961",1200,0,NA,16.5,NA,NA,NA,NA,NA,NA
"344",83309,"22/06/1961",0,NA,33.3,NA,NA,3.7,22.64,73,1.666667,NA
"345",83309,"22/06/1961",1200,0,NA,16.7,NA,NA,NA,NA,NA,NA
"346",83309,"23/06/1961",0,NA,32.6,NA,NA,4.5,22.04,73.25,0.666667,NA
"347",83309,"23/06/1961",1200,0,NA,16.7,NA,NA,NA,NA,NA,NA
"348",83309,"24/06/1961",0,NA,32,NA,NA,4.8,21.82,66.5,0.666667,NA
"349",83309,"24/06/1961",1200,0,NA,15.5,NA,NA,NA,NA,NA,NA
"350",83309,"25/06/1961",0,NA,32,NA,NA,6.5,22.66,69.5,2.666667,NA
"351",83309,"25/06/1961",1200,0,NA,16.1,NA,NA,NA,NA,NA,NA
"352",83309,"26/06/1961",0,NA,32.2,NA,NA,7.4,23.84,63.5,1.333333,NA
"353",83309,"26/06/1961",1200,0,NA,18,NA,NA,NA,NA,NA,NA
"354",83309,"27/06/1961",0,NA,31.8,NA,NA,6.7,23,61,3,NA
"355",83309,"27/06/1961",1200,0,NA,18,NA,NA,NA,NA,NA,NA
"356",83309,"28/06/1961",0,NA,32.8,NA,NA,7.3,23.72,67.75,2,NA
"357",83309,"28/06/1961",1200,0,NA,18,NA,NA,NA,NA,NA,NA
"358",83309,"29/06/1961",0,NA,33.6,NA,NA,6.4,23.62,64.75,1.333333,NA
"359",83309,"29/06/1961",1200,0,NA,17.4,NA,NA,NA,NA,NA,NA
"360",83309,"30/06/1961",0,NA,33,NA,NA,6.2,23.28,64,1.333333,NA
"361",83309,"30/06/1961",1200,0,NA,17.1,NA,NA,NA,NA,NA,NA
"362",83309,"01/07/1961",0,NA,32.7,NA,NA,7,24.04,62.75,1.666667,NA
"363",83309,"01/07/1961",1200,0,NA,18,NA,NA,NA,NA,NA,NA
"364",83309,"02/07/1961",0,NA,32.2,NA,NA,6,22.24,62.75,2.333333,NA
"365",83309,"02/07/1961",1200,0,NA,16.6,NA,NA,NA,NA,NA,NA
"366",83309,"03/07/1961",0,NA,32.5,NA,NA,6.5,22.3,66.75,0.333333,NA
"367",83309,"03/07/1961",1200,0,NA,15.3,NA,NA,NA,NA,NA,NA
"368",83309,"04/07/1961",0,NA,31.8,NA,NA,5.1,21.78,67.5,2,NA
"369",83309,"04/07/1961",1200,0,NA,15.7,NA,NA,NA,NA,NA,NA
"370",83309,"05/07/1961",0,NA,32,NA,NA,7,22,65.25,2,NA
"371",83309,"05/07/1961",1200,0,NA,16.5,NA,NA,NA,NA,NA,NA
"372",83309,"06/07/1961",0,NA,32,NA,NA,7.5,22.32,64.75,2,NA
"373",83309,"06/07/1961",1200,0,NA,16.8,NA,NA,NA,NA,NA,NA
"374",83309,"07/07/1961",0,NA,32.6,NA,NA,6.3,22.02,69.5,0,NA
"375",83309,"07/07/1961",1200,0,NA,15.5,NA,NA,NA,NA,NA,NA
"376",83309,"08/07/1961",0,NA,22.2,NA,NA,5.1,17.44,77.75,2.666667,NA
"377",83309,"08/07/1961",1200,0,NA,16,NA,NA,NA,NA,NA,NA
"378",83309,"09/07/1961",0,NA,21.2,NA,NA,2.5,15.54,84.75,1,NA
"379",83309,"09/07/1961",1200,0,NA,13.6,NA,NA,NA,NA,NA,NA
"380",83309,"10/07/1961",0,NA,23.6,NA,NA,2.1,16.72,85.5,1.333333,NA
"381",83309,"10/07/1961",1200,0,NA,14.2,NA,NA,NA,NA,NA,NA
"382",83309,"11/07/1961",0,NA,30,NA,NA,2,19.56,79.25,0.333333,NA
"383",83309,"11/07/1961",1200,0,NA,14.8,NA,NA,NA,NA,NA,NA
"384",83309,"12/07/1961",0,NA,33.2,NA,NA,2.9,21.96,59.75,2,NA
"385",83309,"12/07/1961",1200,0,NA,13.5,NA,NA,NA,NA,NA,NA
"386",83309,"13/07/1961",0,NA,32.9,NA,NA,7.4,22.76,57,4,NA
"387",83309,"13/07/1961",1200,0,NA,16.4,NA,NA,NA,NA,NA,NA
"388",83309,"14/07/1961",0,NA,32.4,NA,NA,9.2,23.44,58.75,2.333333,NA
"389",83309,"14/07/1961",1200,0,NA,18.2,NA,NA,NA,NA,NA,NA
"390",83309,"15/07/1961",0,NA,31.6,NA,NA,8.2,21.48,58.5,2.666667,NA
"391",83309,"15/07/1961",1200,0,NA,15,NA,NA,NA,NA,NA,NA
"392",83309,"16/07/1961",0,NA,31.8,NA,NA,7.8,22.36,56.75,1.333333,NA
"393",83309,"16/07/1961",1200,0,NA,16.1,NA,NA,NA,NA,NA,NA
"394",83309,"17/07/1961",0,NA,32.6,NA,NA,8,22.34,61.5,1.666667,NA
"395",83309,"17/07/1961",1200,0,NA,16.7,NA,NA,NA,NA,NA,NA
"396",83309,"18/07/1961",0,NA,33.3,NA,NA,7.8,23.3,57.5,2,NA
"397",83309,"18/07/1961",1200,0,NA,17.6,NA,NA,NA,NA,NA,NA
"398",83309,"19/07/1961",0,NA,33.6,NA,NA,7.6,23.9,59.25,2.333333,NA
"399",83309,"19/07/1961",1200,0,NA,17.9,NA,NA,NA,NA,NA,NA
"400",83309,"20/07/1961",0,NA,34.1,NA,NA,7.8,24.72,54.5,2,NA
"401",83309,"20/07/1961",1200,0,NA,18.6,NA,NA,NA,NA,NA,NA
"402",83309,"21/07/1961",0,NA,34.5,NA,NA,8.3,24.12,54.5,0,NA
"403",83309,"21/07/1961",1200,0,NA,18.5,NA,NA,NA,NA,NA,NA
"404",83309,"22/07/1961",0,NA,30.8,NA,NA,7.5,22.16,71.25,2,NA
"405",83309,"22/07/1961",1200,0,NA,16,NA,NA,NA,NA,NA,NA
"406",83309,"23/07/1961",0,NA,33.3,NA,NA,4,22.76,63.75,1,NA
"407",83309,"23/07/1961",1200,0,NA,15.9,NA,NA,NA,NA,NA,NA
"408",83309,"24/07/1961",0,NA,33.2,NA,NA,6.4,22.7,59.25,2,NA
"409",83309,"24/07/1961",1200,0,NA,16.1,NA,NA,NA,NA,NA,NA
"410",83309,"25/07/1961",0,NA,33.4,NA,NA,7.6,22.4,60.25,2.666667,NA
"411",83309,"25/07/1961",1200,0,NA,15.8,NA,NA,NA,NA,NA,NA
"412",83309,"26/07/1961",0,NA,33.8,NA,NA,7.6,23.24,61.75,1.666667,NA
"413",83309,"26/07/1961",1200,0,NA,17.4,NA,NA,NA,NA,NA,NA
"414",83309,"27/07/1961",0,NA,33,NA,NA,6,24.6,61,1.333333,NA
"415",83309,"27/07/1961",1200,0,NA,17.1,NA,NA,NA,NA,NA,NA
"416",83309,"28/07/1961",0,NA,28.6,NA,NA,6.2,21.32,69.25,2,NA
"417",83309,"28/07/1961",1200,0,NA,17,NA,NA,NA,NA,NA,NA
"418",83309,"29/07/1961",0,NA,31.6,NA,NA,5.8,21.62,67.5,2,NA
"419",83309,"29/07/1961",1200,0,NA,15.9,NA,NA,NA,NA,NA,NA
"420",83309,"30/07/1961",0,NA,33.5,NA,NA,4.7,21.54,65,1.666667,NA
"421",83309,"30/07/1961",1200,0,NA,14.6,NA,NA,NA,NA,NA,NA
"422",83309,"31/07/1961",0,NA,33.2,NA,NA,5,21.54,60,1,NA
"423",83309,"31/07/1961",1200,0,NA,14.1,NA,NA,NA,NA,NA,NA
"424",83309,"01/08/1961",0,NA,33.5,NA,NA,6.7,21.4,64.75,1,NA
"425",83309,"01/08/1961",1200,0,NA,14.2,NA,NA,NA,NA,NA,NA
"426",83309,"02/08/1961",0,NA,34.4,NA,NA,7.5,22.44,57.25,1,NA
"427",83309,"02/08/1961",1200,0,NA,14.2,NA,NA,NA,NA,NA,NA
"428",83309,"03/08/1961",0,NA,34.1,NA,NA,7.1,22.66,57.75,1.333333,NA
"429",83309,"03/08/1961",1200,0,NA,15,NA,NA,NA,NA,NA,NA
"430",83309,"04/08/1961",0,NA,34,NA,NA,7.8,23.18,53.75,2,NA
"431",83309,"04/08/1961",1200,0,NA,15.7,NA,NA,NA,NA,NA,NA
"432",83309,"05/08/1961",0,NA,34.6,NA,NA,10.3,24.04,48.75,1.333333,NA
"433",83309,"05/08/1961",1200,0,NA,16.8,NA,NA,NA,NA,NA,NA
"434",83309,"06/08/1961",0,NA,34.4,NA,NA,10.8,24.16,48.5,3.333333,NA
"435",83309,"06/08/1961",1200,0,NA,18,NA,NA,NA,NA,NA,NA
"436",83309,"07/08/1961",0,NA,35.5,NA,NA,11,23.48,55.25,1,NA
"437",83309,"07/08/1961",1200,0,NA,15.3,NA,NA,NA,NA,NA,NA
"438",83309,"08/08/1961",0,NA,36.1,NA,NA,6.8,24.22,54.25,2,NA
"439",83309,"08/08/1961",1200,0,NA,15.5,NA,NA,NA,NA,NA,NA
"440",83309,"09/08/1961",0,NA,35.1,NA,NA,8.4,23.44,49.5,1,NA
"441",83309,"09/08/1961",1200,0,NA,16.1,NA,NA,NA,NA,NA,NA
"442",83309,"10/08/1961",0,NA,34.5,NA,NA,12.3,24.2,47.5,2.666667,NA
"443",83309,"10/08/1961",1200,0,NA,17.7,NA,NA,NA,NA,NA,NA
"444",83309,"11/08/1961",0,NA,35.1,NA,NA,11,23.42,51.75,2,NA
"445",83309,"11/08/1961",1200,0,NA,15.8,NA,NA,NA,NA,NA,NA
"446",83309,"12/08/1961",0,NA,35.6,NA,NA,8.9,24.24,46.5,2,NA
"447",83309,"12/08/1961",1200,0,NA,15.3,NA,NA,NA,NA,NA,NA
"448",83309,"13/08/1961",0,NA,35.8,NA,NA,10.8,25.84,52.5,1,NA
"449",83309,"13/08/1961",1200,0,NA,19.7,NA,NA,NA,NA,NA,NA
"450",83309,"14/08/1961",0,NA,35.9,NA,NA,9.8,26.34,41,1.666667,NA
"451",83309,"14/08/1961",1200,0,NA,20.5,NA,NA,NA,NA,NA,NA
"452",83309,"15/08/1961",0,NA,35,NA,NA,13,24.32,47.25,1.333333,NA
"453",83309,"15/08/1961",1200,0,NA,19,NA,NA,NA,NA,NA,NA
"454",83309,"16/08/1961",0,NA,35.5,NA,NA,11.4,24.94,45.75,1.666667,NA
"455",83309,"16/08/1961",1200,0,NA,17.3,NA,NA,NA,NA,NA,NA
"456",83309,"17/08/1961",0,NA,36.1,NA,NA,9.4,24.76,47,1.333333,NA
"457",83309,"17/08/1961",1200,0,NA,15.8,NA,NA,NA,NA,NA,NA
"458",83309,"18/08/1961",0,NA,36.3,NA,NA,9.6,25.48,52,1,NA
"459",83309,"18/08/1961",1200,0,NA,16.7,NA,NA,NA,NA,NA,NA
"460",83309,"19/08/1961",0,NA,37.1,NA,NA,8.4,25.98,46.75,1,NA
"461",83309,"19/08/1961",1200,0,NA,20,NA,NA,NA,NA,NA,NA
"462",83309,"20/08/1961",0,NA,37.2,NA,NA,9.8,25.42,45.5,2,NA
"463",83309,"20/08/1961",1200,0,NA,18.9,NA,NA,NA,NA,NA,NA
"464",83309,"21/08/1961",0,NA,36.7,NA,NA,11,25.34,47,1.333333,NA
"465",83309,"21/08/1961",1200,0,NA,17.6,NA,NA,NA,NA,NA,NA
"466",83309,"22/08/1961",0,NA,37.4,NA,NA,10.5,26.7,44.5,1,NA
"467",83309,"22/08/1961",1200,0,NA,18.7,NA,NA,NA,NA,NA,NA
"468",83309,"23/08/1961",0,NA,37.6,NA,NA,9.8,27,45.5,1,NA
"469",83309,"23/08/1961",1200,0,NA,19.5,NA,NA,NA,NA,NA,NA
"470",83309,"24/08/1961",0,NA,38,NA,NA,10.1,27.76,46.5,2.333333,NA
"471",83309,"24/08/1961",1200,0,NA,22.5,NA,NA,NA,NA,NA,NA
"472",83309,"25/08/1961",0,NA,36.4,NA,NA,10.8,27.94,50,2,NA
"473",83309,"25/08/1961",1200,0,NA,21.5,NA,NA,NA,NA,NA,NA
"474",83309,"26/08/1961",0,NA,37,NA,NA,9,28.76,48.25,3.333333,NA
"475",83309,"26/08/1961",1200,0,NA,22,NA,NA,NA,NA,NA,NA
"476",83309,"27/08/1961",0,NA,36.8,NA,NA,9.5,27.64,56.25,0.666667,NA
"477",83309,"27/08/1961",1200,0,NA,22.2,NA,NA,NA,NA,NA,NA
"478",83309,"28/08/1961",0,NA,38.3,NA,NA,6.2,28.82,48,1.333333,NA
"479",83309,"28/08/1961",1200,0.4,NA,22,NA,NA,NA,NA,NA,NA
"480",83309,"29/08/1961",0,NA,37.8,NA,NA,10,28.66,49.5,2.666667,NA
"481",83309,"29/08/1961",1200,0,NA,21.1,NA,NA,NA,NA,NA,NA
"482",83309,"30/08/1961",0,NA,35.8,NA,NA,9.4,27.56,60.5,0.333333,NA
"483",83309,"30/08/1961",1200,0,NA,21.4,NA,NA,NA,NA,NA,NA
"484",83309,"31/08/1961",0,NA,34.5,NA,NA,7.1,26.46,72,0.333333,NA
"485",83309,"31/08/1961",1200,47.9,NA,20.6,NA,NA,NA,NA,NA,NA
"486",83309,"01/09/1961",0,NA,36.8,NA,NA,5.4,27.7,58.75,0.333333,NA
"487",83309,"01/09/1961",1200,0,NA,22,NA,NA,NA,NA,NA,NA
"488",83309,"02/09/1961",0,NA,37.6,NA,NA,9.6,27.14,50,1.333333,NA
"489",83309,"02/09/1961",1200,0,NA,20.7,NA,NA,NA,NA,NA,NA
"490",83309,"03/09/1961",0,NA,37.9,NA,NA,9.4,27.64,50,1.333333,NA
"491",83309,"03/09/1961",1200,0,NA,19.7,NA,NA,NA,NA,NA,NA
"492",83309,"04/09/1961",0,NA,37.1,NA,NA,8.6,28.18,51,0.666667,NA
"493",83309,"04/09/1961",1200,0,NA,21.5,NA,NA,NA,NA,NA,NA
"494",83309,"05/09/1961",0,NA,34.4,NA,NA,7.9,26.02,70,0.666667,NA
"495",83309,"05/09/1961",1200,0,NA,21.8,NA,NA,NA,NA,NA,NA
"496",83309,"06/09/1961",0,NA,32.3,NA,NA,6.5,24.32,62.25,1.666667,NA
"497",83309,"06/09/1961",1200,2.1,NA,18.7,NA,NA,NA,NA,NA,NA
"498",83309,"07/09/1961",0,NA,34.6,NA,NA,5.9,26.2,60,2,NA
"499",83309,"07/09/1961",1200,0,NA,18.2,NA,NA,NA,NA,NA,NA
"500",83309,"08/09/1961",0,NA,34.4,NA,NA,6.7,27.12,60,2,NA
"501",83309,"08/09/1961",1200,0,NA,21.4,NA,NA,NA,NA,NA,NA
"502",83309,"09/09/1961",0,NA,33.6,NA,NA,5.8,25.52,70,0,NA
"503",83309,"09/09/1961",1200,0,NA,20.4,NA,NA,NA,NA,NA,NA
"504",83309,"10/09/1961",0,NA,36,NA,NA,4.7,27.04,67.5,1.333333,NA
"505",83309,"10/09/1961",1200,0,NA,22.9,NA,NA,NA,NA,NA,NA
"506",83309,"11/09/1961",0,NA,36.7,NA,NA,5.6,27.1,54.25,1.333333,NA
"507",83309,"11/09/1961",1200,0,NA,19.3,NA,NA,NA,NA,NA,NA
"508",83309,"12/09/1961",0,NA,37.5,NA,NA,8.6,27.94,47.5,0.666667,NA
"509",83309,"12/09/1961",1200,0,NA,20.7,NA,NA,NA,NA,NA,NA
"510",83309,"13/09/1961",0,NA,37.8,NA,NA,9.3,28.42,52,1,NA
"511",83309,"13/09/1961",1200,0,NA,22.3,NA,NA,NA,NA,NA,NA
"512",83309,"14/09/1961",0,NA,37.8,NA,NA,8.2,29,52.25,2,NA
"513",83309,"14/09/1961",1200,0,NA,22.3,NA,NA,NA,NA,NA,NA
"514",83309,"15/09/1961",0,NA,37.4,NA,NA,9.2,27.62,60,1.333333,NA
"515",83309,"15/09/1961",1200,0,NA,20.9,NA,NA,NA,NA,NA,NA
"516",83309,"16/09/1961",0,NA,35,NA,NA,7.7,27.66,66,2,NA
"517",83309,"16/09/1961",1200,0,NA,22.5,NA,NA,NA,NA,NA,NA
"518",83309,"17/09/1961",0,NA,34.8,NA,NA,5.6,27.44,69.25,0.666667,NA
"519",83309,"17/09/1961",1200,0,NA,22.6,NA,NA,NA,NA,NA,NA
"520",83309,"18/09/1961",0,NA,34.4,NA,NA,4.8,26.94,67.5,1.666667,NA
"521",83309,"18/09/1961",1200,1.4,NA,21.4,NA,NA,NA,NA,NA,NA
"522",83309,"19/09/1961",0,NA,35.4,NA,NA,4.9,27.28,62.5,2,NA
"523",83309,"19/09/1961",1200,0,NA,21.1,NA,NA,NA,NA,NA,NA
"524",83309,"20/09/1961",0,NA,37.2,NA,NA,7.1,28.38,58.5,1,NA
"525",83309,"20/09/1961",1200,0,NA,23.1,NA,NA,NA,NA,NA,NA
"526",83309,"21/09/1961",0,NA,36.9,NA,NA,6.9,28.5,56.75,0.666667,NA
"527",83309,"21/09/1961",1200,0,NA,21.9,NA,NA,NA,NA,NA,NA
"528",83309,"22/09/1961",0,NA,34,NA,NA,6.2,26.06,71.5,1,NA
"529",83309,"22/09/1961",1200,4.6,NA,21.9,NA,NA,NA,NA,NA,NA
"530",83309,"23/09/1961",0,NA,36.8,NA,NA,3.9,27.34,62.5,0,NA
"531",83309,"23/09/1961",1200,0,NA,20.1,NA,NA,NA,NA,NA,NA
"532",83309,"24/09/1961",0,NA,37.2,NA,NA,5.9,28.12,58.75,1,NA
"533",83309,"24/09/1961",1200,0,NA,22.2,NA,NA,NA,NA,NA,NA
"534",83309,"25/09/1961",0,NA,35.6,NA,NA,7.1,26.86,63.5,0.333333,NA
"535",83309,"25/09/1961",1200,1,NA,20.7,NA,NA,NA,NA,NA,NA
"536",83309,"26/09/1961",0,NA,37.4,NA,NA,6.6,28.7,55.25,0.666667,NA
"537",83309,"26/09/1961",1200,0,NA,22.9,NA,NA,NA,NA,NA,NA
"538",83309,"27/09/1961",0,NA,37.6,NA,NA,8.1,29.32,54,1.666667,NA
"539",83309,"27/09/1961",1200,0,NA,22.5,NA,NA,NA,NA,NA,NA
"540",83309,"28/09/1961",0,NA,38.6,NA,NA,8.6,29.36,47.25,4,NA
"541",83309,"28/09/1961",1200,0,NA,20.5,NA,NA,NA,NA,NA,NA
"542",83309,"29/09/1961",0,NA,29.7,NA,NA,10.3,21.3,48.25,7,NA
"543",83309,"29/09/1961",1200,0,NA,16.6,NA,NA,NA,NA,NA,NA
"544",83309,"30/09/1961",0,NA,31.2,NA,NA,7.8,22.16,52.5,0.333333,NA
"545",83309,"30/09/1961",1200,0,NA,15.1,NA,NA,NA,NA,NA,NA
"546",83309,"01/10/1961",0,NA,35.7,NA,NA,6.7,25.1,55.75,0.666667,NA
"547",83309,"01/10/1961",1200,0,NA,16.4,NA,NA,NA,NA,NA,NA
"548",83309,"02/10/1961",0,NA,35.8,NA,NA,7.4,27.68,52.75,1.666667,NA
"549",83309,"02/10/1961",1200,0,NA,21,NA,NA,NA,NA,NA,NA
"550",83309,"03/10/1961",0,NA,32.3,NA,NA,8.2,26.56,67,1,NA
"551",83309,"03/10/1961",1200,0,NA,22.8,NA,NA,NA,NA,NA,NA
"552",83309,"04/10/1961",0,NA,35.8,NA,NA,4.8,27.22,59.25,0,NA
"553",83309,"04/10/1961",1200,0.3,NA,22.3,NA,NA,NA,NA,NA,NA
"554",83309,"05/10/1961",0,NA,37.9,NA,NA,6.2,26.48,65.5,0.666667,NA
"555",83309,"05/10/1961",1200,0,NA,21.1,NA,NA,NA,NA,NA,NA
"556",83309,"06/10/1961",0,NA,34.9,NA,NA,6.8,26.14,71.25,0,NA
"557",83309,"06/10/1961",1200,4.5,NA,21.6,NA,NA,NA,NA,NA,NA
"558",83309,"07/10/1961",0,NA,35.5,NA,NA,5.2,25.66,64.75,0.666667,NA
"559",83309,"07/10/1961",1200,0,NA,21.4,NA,NA,NA,NA,NA,NA
"560",83309,"08/10/1961",0,NA,35.2,NA,NA,6.5,25.52,71,0.666667,NA
"561",83309,"08/10/1961",1200,3.8,NA,20.2,NA,NA,NA,NA,NA,NA
"562",83309,"09/10/1961",0,NA,36.7,NA,NA,5,28.82,54,1.666667,NA
"563",83309,"09/10/1961",1200,0,NA,22.4,NA,NA,NA,NA,NA,NA
"564",83309,"10/10/1961",0,NA,26.4,NA,NA,7,22.08,90.75,0.333333,NA
"565",83309,"10/10/1961",1200,11.5,NA,20,NA,NA,NA,NA,NA,NA
"566",83309,"11/10/1961",0,NA,33.4,NA,NA,1.4,24.66,76.75,0,NA
"567",83309,"11/10/1961",1200,5.6,NA,19.4,NA,NA,NA,NA,NA,NA
"568",83309,"12/10/1961",0,NA,34,NA,NA,4.1,26.46,68.5,2.666667,NA
"569",83309,"12/10/1961",1200,0.2,NA,21.3,NA,NA,NA,NA,NA,NA
"570",83309,"13/10/1961",0,NA,34.6,NA,NA,5.5,27.34,70.5,1.666667,NA
"571",83309,"13/10/1961",1200,0,NA,22.2,NA,NA,NA,NA,NA,NA
"572",83309,"14/10/1961",0,NA,29.4,NA,NA,5.5,22.9,87.25,0.666667,NA
"573",83309,"14/10/1961",1200,0,NA,19.4,NA,NA,NA,NA,NA,NA
"574",83309,"15/10/1961",0,NA,31.2,NA,NA,1.5,23.98,81.25,1,NA
"575",83309,"15/10/1961",1200,7.9,NA,19.3,NA,NA,NA,NA,NA,NA
"576",83309,"16/10/1961",0,NA,34,NA,NA,3,26.76,75,0,NA
"577",83309,"16/10/1961",1200,0,NA,21.2,NA,NA,NA,NA,NA,NA
"578",83309,"17/10/1961",0,NA,36.6,NA,NA,4.1,26.22,74,1.666667,NA
"579",83309,"17/10/1961",1200,0,NA,21.6,NA,NA,NA,NA,NA,NA
"580",83309,"18/10/1961",0,NA,32,NA,NA,7.7,24.98,82.75,1,NA
"581",83309,"18/10/1961",1200,5,NA,21.6,NA,NA,NA,NA,NA,NA
"582",83309,"19/10/1961",0,NA,33.6,NA,NA,2.8,26.26,70.5,1,NA
"583",83309,"19/10/1961",1200,20.4,NA,21.5,NA,NA,NA,NA,NA,NA
"584",83309,"20/10/1961",0,NA,35.8,NA,NA,4.1,27.8,66.5,0.333333,NA
"585",83309,"20/10/1961",1200,0,NA,22,NA,NA,NA,NA,NA,NA
"586",83309,"21/10/1961",0,NA,34.6,NA,NA,5.4,26.58,76.25,1.666667,NA
"587",83309,"21/10/1961",1200,1,NA,22.4,NA,NA,NA,NA,NA,NA
"588",83309,"22/10/1961",0,NA,31.6,NA,NA,3.6,25.9,75.75,2,NA
"589",83309,"22/10/1961",1200,1,NA,22.5,NA,NA,NA,NA,NA,NA
"590",83309,"23/10/1961",0,NA,36,NA,NA,4,26.7,71.25,0.333333,NA
"591",83309,"23/10/1961",1200,0,NA,21.5,NA,NA,NA,NA,NA,NA
"592",83309,"24/10/1961",0,NA,37.3,NA,NA,4.4,27.82,63.5,0.333333,NA
"593",83309,"24/10/1961",1200,0.8,NA,22,NA,NA,NA,NA,NA,NA
"594",83309,"25/10/1961",0,NA,38,NA,NA,7.6,28.42,62.75,1.666667,NA
"595",83309,"25/10/1961",1200,0,NA,21.3,NA,NA,NA,NA,NA,NA
"596",83309,"26/10/1961",0,NA,36,NA,NA,6.3,27.64,74.5,0.333333,NA
"597",83309,"26/10/1961",1200,0,NA,22,NA,NA,NA,NA,NA,NA
"598",83309,"27/10/1961",0,NA,26.4,NA,NA,3.4,22.6,92.25,0,NA
"599",83309,"27/10/1961",1200,30.4,NA,21,NA,NA,NA,NA,NA,NA
"600",83309,"28/10/1961",0,NA,32.6,NA,NA,1,24.52,79.75,0,NA
"601",83309,"28/10/1961",1200,20.2,NA,20.6,NA,NA,NA,NA,NA,NA
"602",83309,"29/10/1961",0,NA,31.4,NA,NA,3.4,24.96,71.5,1.333333,NA
